"hasTarget","CAS.nummer","EC.Nummer","Stofnaam_IUPAC","CLP_Aanwezig","SVHC_Aanwezig","Restrict_Aanwezig","POP_Aanwezig","OSPAR_Aanwezig","WFD_Aanwezig","Gewas_Aanwezig","Biociden_Aanwezig"
"JBUKJLNBQDQXLI-UHFFFAOYSA-N","15120-21-5","239-172-9","perboric acid (H3BO2(O2)), monosodium salt trihydrate|[containing < 0,1 % (w/w) of particles with an aerodynamic diameter of below 50 µm]|perboric acid (H3BO2(O2)), monosodium salt, trihydrate|sodium perborate|[containing = 0,1 % (w/w) of particles with a",1,1,0,0,0,0,0,0
"JCAULFRGWRHHIG-UHFFFAOYSA-N","307-43-7","206-201-1","1-bromohenicosafluorodecane",0,0,0,1,0,0,0,0
"JCGVOERJBIIKCF-UHFFFAOYSA-M","5722-59-8","227-228-5","[benzoato(2-)-C2,O1]mercury",0,0,0,0,0,1,0,0
"JCJUNAGWQUFXDQ-UHFFFAOYSA-N","71243-75-9","275-290-7","Cadmium selenide (CdSe), solid soln. with cadmium sulfide",0,0,1,0,0,1,0,0
"JCMGUODNZMETBM-UHFFFAOYSA-N","7784-35-2","232-060-0","Trifluoroarsine",0,0,1,0,0,0,0,0
"JCPHOCJLRLGAMC-UHFFFAOYSA-N","12512-13-9","","Tetraarsenic trisulfide",0,0,1,0,0,0,0,0
"JCYZMTMYPZHVBF-UHFFFAOYSA-N","494-79-1","207-793-4","Melarsoprol",0,0,1,0,0,0,0,0
"JCZGSHVDNCPPKK-UHFFFAOYSA-N","12035-64-2","234-828-0","dinickel phosphide",1,0,1,0,0,1,0,0
"JDSHMPZPIAZGSV-UHFFFAOYSA-N","108-78-1","203-615-4","Melamine",0,1,0,0,0,0,0,0
"JEALIFOJMITGDQ-UHFFFAOYSA-N","12168-54-6","235-335-3","Diiron nickel tetraoxide",0,0,1,0,0,1,0,0
"JEDKCJRGYITGMG-UHFFFAOYSA-M","67118-55-2","266-578-3","potassium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propionate",0,1,0,0,0,0,0,0
"JEDNIMOZCRYAMS-UHFFFAOYSA-N","12175-27-8","235-341-6","Dysprosium, compound with nickel (1:2)",0,0,1,0,0,1,0,0
"JEYJJJXOFWNEHN-UHFFFAOYSA-N","57117-44-9","694-837-4","1,2,3,6,7,8-Hexachlorodibenzofuran",0,0,0,0,0,1,0,0
"JFCHSQDLLFJHOA-UHFFFAOYSA-N","13360-57-1","236-412-4","dimethylsulfamoylchloride",1,0,0,0,0,0,0,0
"JFEXLBNIMKSDMW-UHFFFAOYSA-J","535-55-7","","Benzenesulfonic acid, p-hydroxy-, mercury deriv., disodium salt",0,0,0,0,0,1,0,0
"JFIMDKGRGPNPRQ-UHFFFAOYSA-N","53742-07-7","258-738-6","Nonachloro-1,1'-biphenyl",0,0,0,1,1,0,0,0
"JFIOVJDNOJYLKP-UHFFFAOYSA-N","97-18-7","","phenol, 2,2'-thiobis[4,6-dichloro-",0,0,0,0,1,0,0,0
"JFLSOKIMYBSASW-UHFFFAOYSA-N","42074-68-0","","benzene, 1-chloro-2-(chlorodiphenylmethyl)-",0,0,0,0,1,0,0,0
"JFOKPVUWYKONLQ-UHFFFAOYSA-L","10031-13-7","233-083-9","Lead arsenite",0,0,1,0,0,1,0,0
"JFUFUMIWKKSZBK-UHFFFAOYSA-H","15600-62-1","","Cadmium diphosphate",0,0,1,0,0,1,0,0
"JGMQLDDGSMLGDU-UHFFFAOYSA-M","21259-76-7","244-298-2","Mercaptomerin sodium",0,0,0,0,0,1,0,0
"JGTNAGYHADQMCM-UHFFFAOYSA-N","375-73-5","206-793-1","1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulphonic acid",0,1,0,0,0,0,0,0
"JHBKHLUZVFWLAG-UHFFFAOYSA-N","95-94-3","","benzene, 1,2,4,5-tetrachloro-",0,0,0,0,1,0,0,0
"JHCJWHBMXWOYDE-UHFFFAOYSA-N","74612-30-9","633-334-6","Perfluorooctylethyldimethylchlorosilane|Perfluorooctylethyldimethylchlorosilane",0,0,0,1,0,0,0,0
"JHLGIWLLGRJIEN-UHFFFAOYSA-L","18917-82-3","242-666-7","Lead dilactate",0,0,1,0,0,1,0,0
"JHQSGZOIIRXESF-UHFFFAOYSA-N","676-75-5","211-630-2","Iododimethylarsine",0,0,1,0,0,0,0,0
"JHRWWRDRBPCWTF-UHFFFAOYSA-N","2425-06-1","219-363-3","captafol (ISO)|1,2,3,6-tetrahydro-<i>N</i>-(1,1,2,2-tetrachloroethylthio)phthalimide",1,0,0,0,0,0,0,0
"JIABEENURMZTTI-UHFFFAOYSA-N","2536-05-2","219-799-4","2,2’-Methylenediphenyl diisocyanate",0,0,1,0,0,0,0,0
"JIEWQZNTUPWNMX-UHFFFAOYSA-N","2668-47-5","","[1,1'-biphenyl]-4-ol, 3,5-bis(1,1- dimethylethyl)-",0,0,0,0,1,0,0,0
"JIHCTUPQGPSRBD-UHFFFAOYSA-N","29398-96-7","","[1,1'-biphenyl]-4,4'-diamine, N,N'-bis(2,4- dinitrophenyl)-3,3'-dimethoxy-",0,0,0,0,1,0,0,0
"JITOKQVGRJSHHA-UHFFFAOYSA-M","2163-80-6","218-495-9","Sodium methylarsonate",0,0,1,0,0,0,0,0
"JJUBFBTUBACDHW-UHFFFAOYSA-N","678-39-7","211-648-0","3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecan-1-ol",0,0,0,1,0,0,0,0
"JJWLMSCSLRJSAN-ODZAUARKSA-L","13698-55-0","237-220-3","Lead fumarate",0,0,1,0,0,1,0,0
"JJWSNOOGIUMOEE-UHFFFAOYSA-N","16056-34-1","","Mercury, methyl-",0,0,0,0,0,1,0,0
"JKDGLOZFFSHVDZ-UHFFFAOYSA-N","61792-06-1","263-211-9","[(2-hydroxyethyl)amino]phenylmercury acetate",0,0,0,0,0,1,0,0
"JKWMSGQKBLHBQQ-UHFFFAOYSA-N","1303-86-2","215-125-8","diboron trioxide",1,1,0,0,0,0,0,0
"JLATXDOZXBEBJX-UHFFFAOYSA-N","11112-63-3","234-342-9","Cadmium selenide sulphide",0,0,1,0,0,0,0,0
"JLATXDOZXBEBJX-UHFFFAOYSA-N","12626-36-7","235-724-8","Cadmium selenide sulfide",0,0,1,0,0,1,0,0
"JLUGKDWGQPNDGX-UHFFFAOYSA-L","15609-81-1","239-688-4","Ammonium manganese phosphate",0,0,1,0,0,0,0,0
"JLVKAXLQCSAERS-UHFFFAOYSA-J","12774-48-0","","Arsorane, pentahydroxy-, copper(2+) salt (1:2)",0,0,1,0,0,0,0,0
"JLYXXMFPNIAWKQ-CDRYSYESSA-N","319-85-7","206-271-3","(1α,2β,3α,4β,5α,6β)-1,2,3,4,5,6-hexachlorocyclohexane",0,0,0,1,0,0,0,0
"JLYXXMFPNIAWKQ-GNIYUCBRSA-N","58-89-9","200-401-2","γ-HCH or γ-BHC",0,0,0,1,0,0,0,0
"JLYXXMFPNIAWKQ-SHFUYGGZSA-N","319-84-6","206-270-8","(1α,2α,3β,4α,5β,6β)-1,2,3,4,5,6-hexachlorocyclohexane",0,0,0,1,0,0,0,0
"JLYXXMFPNIAWKQ-UHFFFAOYSA-N","608-73-1","210-168-9","BHC or HCH",0,0,0,1,0,1,0,0
"JMBNQWNFNACVCB-UHFFFAOYSA-N","7784-33-0","232-057-4","Arsenic tribromide",0,0,1,0,0,0,0,0
"JMPFSEBWVLAJKM-UHFFFAOYSA-N","57808-65-8","","Benzamide, N-[5-chloro-4-[(4-chlorophenyl)cyanomethyl]-2-methylphenyl]-2-hydroxy-3,5-diiodo-",0,0,0,0,1,0,0,0
"JMSTYCQEPRPFBF-UHFFFAOYSA-N","77402-03-0","401-890-7","methyl acrylamidomethoxyacetate (containing ≥ 0,1 % acrylamid)",1,0,0,0,0,0,0,0
"JMWUYEFBFUCSAK-UHFFFAOYSA-L","2223-95-2","218-744-1","nickel(II) stearate|nickel(II) octadecanoate",1,0,1,0,0,1,0,0
"JNAIKRZHFZIVBS-UHFFFAOYSA-L","3599-28-8","222-749-4","Disodium [4-[(4,6-diamino-1,3,5-triazin-2-yl)amino]phenyl]arsonate",0,0,1,0,0,0,0,0
"JNLCUVJKTXKKSG-UHFFFAOYSA-K","512-26-5","208-141-1","Trilead dicitrate",0,0,1,0,0,1,0,0
"JNRLEMMIVRBKJE-UHFFFAOYSA-N","101-61-1","202-959-2","<i>N</i>,<i>N</i>,<i>N</i>',<i>N</i>'-tetramethyl-4,4'-methylendianiline",1,1,0,0,0,0,0,0
"JNTHRSHGARDABO-UHFFFAOYSA-N","191-30-0","205-886-4","dibenzo[<i>def</i>,<i>p</i>]chrysene| dibenzo[<i>a</I>,<i>l</i>]pyrene",1,0,0,0,1,0,0,0
"JNUJTLRRZSVOMB-UHFFFAOYSA-N","1520-71-4","","Plumbane, chlorotripropyl-",0,0,1,0,0,1,0,0
"JOGSGUQZPZCJCG-UHFFFAOYSA-L","3026-22-0","221-187-7","Cadmium bis[benzoate]",0,0,1,0,0,1,0,0
"JOSWYUNQBRPBDN-UHFFFAOYSA-P","7789-09-5","232-143-1","Ammonium dichromate",0,1,1,0,0,0,0,0
"JOVOSQBPPZZESK-UHFFFAOYSA-N","100-63-0","202-873-5","phenylhydrazine",1,0,0,0,0,0,0,0
"JOVOSQBPPZZESK-UHFFFAOYSA-N","27140-08-5","248-259-0","phenylhydrazine hydrochloride",1,0,0,0,0,0,0,0
"JOVOSQBPPZZESK-UHFFFAOYSA-N","59-88-1","200-444-7","phenylhydrazinium chloride",1,0,0,0,0,0,0,0
"JOXIMZWYDAKGHI-UHFFFAOYSA-N","104-15-4","203-180-0","<i>p</i>-toluenesulphonic acid (containing a maximum of 5 % H<sub>2</sub>SO<sub>4</sub>)",1,0,0,0,0,0,0,0
"JOYRKODLDBILNP-UHFFFAOYSA-N","51-79-6","200-123-1","urethane (INN)|ethyl carbamate",1,0,0,0,0,0,0,0
"JQAUPWZJRFGGGG-IHWYPQMZSA-N","84029-60-7","281-728-8","Heptadecafluoro-1-[(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl)oxy]nonene",0,0,0,1,0,0,0,0
"JRBJSXQPQWSCCF-UHFFFAOYSA-N","119-90-4","204-355-4","3,3'-dimethoxybenzidine|<i>o</i>-dianisidine",1,0,0,0,0,0,0,0
"JRHYDBOXJQOUJY-UHFFFAOYSA-L","15242-92-9","621-434-2","Dibromobis(tributylphosphine)nickel(II)",0,0,1,0,0,1,0,0
"JRIGVWDKYXCHMG-UHFFFAOYSA-N","306-12-7","206-178-8","Oxophenarsine",0,0,1,0,0,0,0,0
"JRIGVWDKYXCHMG-UHFFFAOYSA-N","538-03-4","208-682-3","Oxophenarsine hydrochloride",0,0,1,0,0,0,0,0
"JRTIUDXYIUKIIE-KZUMESAESA-N","1295-35-8","215-072-0","Bis(1,5-cyclooctadiene)nickel",0,0,1,0,0,1,0,0
"JSFITYFUKSFPBZ-UHFFFAOYSA-N","84852-15-3","284-325-5","Phenol, 4-nonyl-, branched",0,1,0,0,1,1,0,0
"JSFUMBWFPQSADC-UHFFFAOYSA-N","2475-45-8","219-603-7","1,4,5,8-tetraaminoanthraquinone|C.I. Disperse Blue 1",1,0,0,0,0,0,0,0
"JSUZYLYNGQWNMA-UHFFFAOYSA-L","13822-80-5","237-513-6","Bis(acetato-O)diamminecopper",0,0,1,0,0,0,0,0
"JSWGGKZBYUEAMK-UHFFFAOYSA-N","14522-99-7","238-536-4","Bis(6-methylheptane-2,4-dionato-O,O')nickel",0,0,1,0,0,1,0,0
"JTDRBSMSKQRBGT-UHFFFAOYSA-L","8012-34-8","","Mercurate(1-), [3-[[(3-carboxylato-2,2,3-trimethylcyclopentyl)carbonyl-κO]amino]-2-methoxypropyl-κC]hydroxy-, sodium (1:1), mixt. with 3,9-dihydro-1,3-dimethyl-1H-purine-2,6-dione",0,0,0,0,0,1,0,0
"JTOFFHFAQBLPTM-UHFFFAOYSA-N","3108-24-5","221-468-4","Ethyl perfluorooctanoate",0,0,0,1,0,0,0,0
"JTVBNUQRDFHTPC-UHFFFAOYSA-N","43135-86-0","","Plumbane, triethyl[[(4-methylphenyl)sulfonyl]oxy]-",0,0,1,0,0,1,0,0
"JTZFNJUMDPPGBY-UHFFFAOYSA-L","16986-83-7","241-066-2","Cadmium propionate",0,0,1,0,0,1,0,0
"JUHXTONDLXIGGK-UHFFFAOYSA-N","139-60-6","","1,4-benzenediamine, N,N'-bis(1-ethyl-3- methylpentyl)-",0,0,0,0,1,0,0,0
"JUQPZRLQQYSMEQ-UHFFFAOYSA-N","569-61-9","209-321-2","4,4'-(4-iminocyclohexa-2,5-dienylidenemethylene)dianiline hydrochloride|C.I. Basic Red 9",1,0,0,0,0,0,0,0
"JUQZKKKCCZFPRM-UHDJGPCESA-M","4390-97-0","224-509-4","Cadmium cinnamate",0,0,1,0,0,1,0,0
"JVDIOYBHEYUIBM-UHFFFAOYSA-M","143-36-2","205-600-8","Iodomethylmercury",0,0,0,0,0,1,0,0
"JVZREVRTMWNFME-UHFFFAOYSA-N","375-85-9","206-798-9","Perfluoroheptanoic acid| tridecafluoroheptanoic acid",1,1,0,0,0,0,0,0
"JVZREVRTMWNFME-UHFFFAOYSA-N","6130-43-4","228-098-2","Ammonium perfluoroheptanoate",0,1,0,0,0,0,0,0
"JWBOIMRXGHLCPP-UHFFFAOYSA-N","53-19-0","","benzene, 1-chloro-2-[2,2-dichloro-1-(4- chlorophenyl)ethyl]-",0,0,0,0,1,0,0,0
"JWTUERYYWTZBJA-UHFFFAOYSA-L","15852-21-8","239-974-9","nickel tellurium tetraoxide",1,0,1,0,0,1,0,0
"JXFNFRYAEPSEGH-UHFFFAOYSA-N","65122-13-6","","Butyl-diethyl-methylplumbane",0,0,1,0,0,1,0,0
"JXTHNDFMNIQAHM-UHFFFAOYSA-N","79-43-6","201-207-0","dichloroacetic acid",1,0,0,0,0,0,0,0
"JYCQQPHGFMYQCF-UHFFFAOYSA-N","2315-67-5","","2-[4-(1,1,3,3-tetramethylbutyl)phenoxy]ethanol",0,1,0,0,0,0,0,0
"JYCQQPHGFMYQCF-UHFFFAOYSA-N","9002-93-1","","Polyethylene glycol p-(1,1,3,3-tetramethylbutyl)phenyl ether",0,1,0,0,0,0,0,0
"JYTXCCGDBBXJAQ-UHFFFAOYSA-L","12607-70-4","235-715-9","[carbonato(2-)] tetrahydroxytrinickel ",1,0,1,0,0,1,0,0
"JYWIYHUXVMAGLG-UHFFFAOYSA-N","2277-92-1","","benzamide, 2,3,5-trichloro-N-(3,5-dichlo",0,0,0,0,1,0,0,0
"JYWRYZOMVPVVTN-UHFFFAOYSA-N","747-23-9","","Mercury, (3-(2,5-dioxo-1-pyrrolidinyl)-2-methoxypropyl)hydroxy-, compd. with 3,7-dihydro-1,3-dimethyl-1H-purine-2,6-dione (1:1)",0,0,0,0,0,1,0,0
"JYXGTTLIHJHMIQ-UHFFFAOYSA-M","5955-19-1","227-722-0","Chloro-m-tolylmercury",0,0,0,0,0,1,0,0
"JZFPYUNJRRFVQU-UHFFFAOYSA-N","4394-00-7","","niflumic acid",0,0,0,0,1,0,0,0
"JZRCRCFPVAXHHQ-UHFFFAOYSA-N","34598-33-9","252-108-4","4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecanoic acid",0,0,0,1,0,0,0,0
"KAAFOERRGQGWTK-UHFFFAOYSA-N","1303-34-0","625-728-1","Arsenic sulfide (As2S5)",0,0,1,0,0,0,0,0
"KAATUXNTWXVJKI-DXCJPMOASA-N","67375-30-8","614-054-3","alpha-Cypermethrin",0,0,0,0,0,1,0,0
"KAATUXNTWXVJKI-NSHGMRRFSA-N","65731-84-2","265-898-0","beta-Cypermethrin",0,0,0,0,0,1,0,0
"KAATUXNTWXVJKI-UHFFFAOYSA-N","52315-07-8","257-842-9","Cypermethrin|zeta-Cypermethrin",0,0,0,0,0,1,0,0
"KAATUXNTWXVJKI-UHFFFAOYSA-N","71697-59-1","","theta-Cypermethrin",0,0,0,0,0,1,0,0
"KADVUADSGCRCHA-UHFFFAOYSA-N","590-34-1","209-678-4","Allylarsonic acid",0,0,1,0,0,0,0,0
"KADXVMUKRHQBGS-UHFFFAOYSA-L","10196-67-5","233-489-6","Cadmium myristate",0,0,1,0,0,1,0,0
"KAHROJAJXYSFOD-UHFFFAOYSA-J","32535-84-5","251-086-3","Triammonium tris[carbonato(2-)-O]hydroxyzirconate(3-)",0,0,1,0,0,0,0,0
"KAKZBPTYRLMSJV-UHFFFAOYSA-N","106-99-0","203-450-8","1,3-butadiene|buta-1,3-diene",1,0,0,0,0,0,0,0
"KBJMLQFLOWQJNF-UHFFFAOYSA-N","14216-75-2","238-076-4","nitric acid, nickel salt",1,0,1,0,0,1,0,0
"KBSRUKQKFBGCGA-UHFFFAOYSA-N","12005-75-3","234-472-6","Tricopper arsenide",0,0,1,0,0,0,0,0
"KBYOBAICCHNMNJ-UHFFFAOYSA-L","7616-83-3","231-525-5","Mercury diperchlorate",0,0,0,0,0,1,0,0
"KCXMKQUNVWSEMD-UHFFFAOYSA-N","100-44-7","202-853-6","α-chlorotoluene|benzyl chloride",1,0,0,0,0,0,0,0
"KCXZNSGUUQJJTR-UHFFFAOYSA-N","84-75-3","201-559-5","dihexyl phthalate",1,1,0,0,0,0,0,0
"KDLVWLVVXAFNHZ-UHFFFAOYSA-M","498-73-7","207-869-7","Mercurobutol",0,0,0,0,0,1,0,0
"KDNVJBRRDKAHDA-UHFFFAOYSA-L","14235-86-0","238-107-1","Hydrargaphen",0,0,0,0,0,1,0,0
"KDQHJGWPOQNCMI-UHFFFAOYSA-N","1920-90-7","217-649-2","Tetrabutylplumbane",0,0,1,0,0,1,0,0
"KDQZPXCKTHKGQM-UHFFFAOYSA-L","36501-84-5","253-068-0","Lead bis(dipentyldithiocarbamate)",0,0,1,0,0,1,0,0
"KDVYCTOWXSLNNI-UHFFFAOYSA-N","98-73-7","202-696-3","4-<i>tert</i>-butylbenzoic acid",1,0,0,0,0,0,0,0
"KEEXSEHESVVVPS-FYWRMAATSA-N","50849-47-3","","benzaldehyde, 2-hydroxy-5-nonyl-, oxime",0,0,0,0,1,0,0,0
"KEMQGTRYUADPNZ-UHFFFAOYSA-N","63399-94-0","264-123-3","Lead(2+) heptadecanoate",0,0,1,0,0,1,0,0
"KEQXNNJHMWSZHK-UHFFFAOYSA-L","15739-80-7","239-831-0","Sulphuric acid, lead salt Pbx SO4",0,0,1,0,0,1,0,0
"KEQXNNJHMWSZHK-UHFFFAOYSA-L","52732-72-6","258-142-6","Sulfuric acid, lead salt, tetrabasic",0,0,1,0,0,1,0,0
"KEQXNNJHMWSZHK-UHFFFAOYSA-L","7446-14-2","231-198-9","Lead sulphate PbSO4",0,0,1,0,0,1,0,0
"KERTUBUCQCSNJU-UHFFFAOYSA-L","13770-89-3","237-396-1","nickel bis(sulfamidate)",1,0,1,0,0,1,0,0
"KFXCWKVNSWWAAO-UHFFFAOYSA-N","16083-87-7","240-237-9","4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,15,15,15-tetracosafluoro-2-hydroxy-14-(trifluoromethyl)pentadecyl acrylate",0,0,0,1,0,0,0,0
"KGBXLFKZBHKPEV-UHFFFAOYSA-N","10043-35-3","233-139-2","boric acid",1,1,0,0,0,0,0,0
"KGBXLFKZBHKPEV-UHFFFAOYSA-N","11113-50-1","234-343-4","boric acid",1,1,0,0,0,0,0,0
"KGFRUGHBHNUHOS-UHFFFAOYSA-N","1762-28-3","217-171-4","Triethylmethylplumbane",0,0,1,0,0,1,0,0
"KGHMWBNEMFNJFZ-UHFFFAOYSA-N","192-65-4","","naphtho[1,2,3,4-def]chrysene",0,0,0,0,1,0,0,0
"KGPFSBDLWOIZBG-UHFFFAOYSA-J","15708-29-9","239-801-7","Dipotassium [[N,N'-ethylenebis[N-(carboxymethyl)glycinato]](4-)-N,N',O,O',ON,ON']cadmate(2-)",0,0,1,0,0,1,0,0
"KGRVJHAUYBGFFP-UHFFFAOYSA-N","119-47-1","204-327-1","6,6'-di-<I>tert</I>-butyl-2,2'-methylenedi-<I>p</I>-cresol|[DBMC]",1,1,0,0,0,0,0,0
"KHCZSJXTDDHLGJ-UHFFFAOYSA-N","527-20-8","","benzenamine, 2,3,4,5,6-pentachloro-",0,0,0,0,1,0,0,0
"KHGHLOYBMLYJPS-UHFFFAOYSA-N","65510-55-6","265-800-6","1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14-nonacosafluoro-16-iodohexadecane",0,0,0,1,0,0,0,0
"KHJLTTGEVZUKSI-INIZCTEOSA-N","13673-54-6","237-157-1","Perchlorophenyl S-benzyl-N-(benzyloxycarbonyl)-L-cysteinate",0,0,0,1,0,0,0,0
"KHNYNFUTFKJLDD-UHFFFAOYSA-N","205-82-3","205-910-3","benzo[<i>j</i>]fluoranthene",1,0,1,0,0,0,0,0
"KHQJREYATBQBHY-UHFFFAOYSA-N","1762-26-1","217-169-3","Ethyltrimethylplumbane",0,0,1,0,0,1,0,0
"KHQWARAFVNUCJC-UHFFFAOYSA-N","12005-89-9","234-475-2","Gadolinium arsenide",0,0,1,0,0,0,0,0
"KIEOKOFEPABQKJ-UHFFFAOYSA-N","10588-01-9","234-190-3","Sodium dichromate",0,1,0,0,0,0,0,0
"KIEOKOFEPABQKJ-UHFFFAOYSA-N","10588-01-9","234-190-3","sodium dichromate",1,0,0,0,0,0,0,0
"KIGBUEKEZHTCDR-UHFFFAOYSA-N","5836-29-3","227-424-0","coumatetralyl (ISO)|4-hydroxy-3-(1,2,3,4-tetrahydro-1-naphthyl)coumarin",1,0,0,0,0,0,0,0
"KJEHHZFAMCTZJD-UHFFFAOYSA-L","3249-61-4","221-834-3","Docosanoic acid, lead salt",0,0,1,0,0,1,0,0
"KJFMBFZCATUALV-UHFFFAOYSA-N","77-09-8","201-004-7","phenolphthalein",1,1,0,0,0,0,0,0
"KJLFZWJDCDJCFB-UHFFFAOYSA-N","12653-76-8","235-752-0","nickel titanium oxide",1,0,1,0,0,1,0,0
"KKCIGULYLHSJQJ-UHFFFAOYSA-N","53515-73-4","","2-Propenoic acid, 2-methyl-, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl ester, polymer with 2-propenoic acid|2-Propenoic acid, 2-methyl-, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctyl ester, polymer with 2-propenoic acid",0,0,0,1,0,0,0,0
"KKUQSULHNJDDGJ-UHFFFAOYSA-L","52486-99-4","257-954-8","Bis[bis(2-hydroxyethyl)dithiocarbamato-S,S']nickel",0,0,1,0,0,1,0,0
"KLEBERDHDJBCJL-UHFFFAOYSA-L","68758-60-1","272-149-1","Hexaamminenickel(2+) diformate",0,0,1,0,0,1,0,0
"KLIHYVJAYWCEDM-UHFFFAOYSA-N","224-41-9","","dibenz[a,j]anthracene",0,0,0,0,1,0,0,0
"KLSJWNVTNUYHDU-UHFFFAOYSA-N","61-82-5","200-521-5","amitrole (ISO)|1,2,4-triazol-3-ylamine",1,0,0,0,0,0,0,0
"KLVRPMUTIRAYBC-UHFFFAOYSA-N","4980-53-4","225-627-9","3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,16-nonacosafluorohexadecyl methacrylate",0,0,0,1,0,0,0,0
"KMUONIBRACKNSN-UHFFFAOYSA-N","7778-50-9","231-906-6","potassium dichromate",1,1,0,0,0,0,0,0
"KNDDEFBFJLKPFE-UHFFFAOYSA-N","1987-50-4","217-862-0","4-heptylphenol",0,1,0,0,0,0,0,0
"KNDDEFBFJLKPFE-UHFFFAOYSA-N","72624-02-3","276-743-1","Phenol, heptyl derivs.",0,1,0,0,0,0,0,0
"KNKRKFALVUDBJE-UHFFFAOYSA-N","78-87-5","201-152-2","1,2-dichloropropane|propylene dichloride",1,0,0,0,0,0,0,0
"KNMQFBWXSICVQC-UHFFFAOYSA-N","4051-63-2","","[1,1'-bianthracene]-9,9',10,10'-tetrone, 4,4'-diamino-",0,0,0,0,1,0,0,0
"KNQDGGOTQNRXGB-UHFFFAOYSA-J","68130-36-9","268-585-7","molybdenum nickel hydroxide oxide phosphate ",1,0,1,0,0,1,0,0
"KNXPLWTUEQLSEP-UHFFFAOYSA-K","39430-27-8","641-002-7","Nickel carbonate hydroxide tetrahydrate",0,0,1,0,0,1,0,0
"KOLXPEJIBITWIQ-UHFFFAOYSA-L","10048-95-0","677-900-0","Sodium arsenate dibasic heptahydrate",0,0,1,0,0,0,0,0
"KOOQXSDVIQPGQD-UHFFFAOYSA-N","12044-54-1","234-955-1","Diarsenic tritelluride",0,0,1,0,0,0,0,0
"KORSJDCBLAPZEQ-UHFFFAOYSA-N","5124-30-1","225-863-2","4,4'-methylenedicyclohexyl diisocyanate",0,0,1,0,0,0,0,0
"KPFOFXWYYUNJOZ-UHFFFAOYSA-L","15274-43-8","624-942-2","Dichlorobis(tributylphosphine)nickel(II)",0,0,1,0,0,1,0,0
"KPWJBEFBFLRCLH-UHFFFAOYSA-L","7789-42-6","232-165-1","Cadmium bromide",0,0,1,0,0,1,0,0
"KQRJXUNXWLDSCN-UHFFFAOYSA-N","54964-75-9","","Plumbane, butyltrimethyl-",0,0,1,0,0,1,0,0
"KQWJHIBJHRSSSY-UHFFFAOYSA-L","11095-66-2","","Ferrate(2-), difluoro[phosphato(3-)-κO]-, ammonium hydrogen (1:1:1)",0,0,1,0,0,0,0,0
"KQWJRKDZPFQKFW-HUMMXKGPSA-L","27236-65-3","248-355-2","Diphenyl[μ-[(tetrapropenyl)succinato(2-)-O:O']]dimercury",0,0,0,0,0,1,0,0
"KRAGGTMEQIBBTK-UHFFFAOYSA-N","29138-86-1","","Mercury, ethylmethyl-",0,0,0,0,0,1,0,0
"KRBTVGZPQCTMQI-UHFFFAOYSA-L","13689-92-4","237-205-1","nickel dithiocyanate",1,0,1,0,0,1,0,0
"KRJUSWXDFZSJQD-UHFFFAOYSA-M","15907-04-7","240-049-7","Lead benzoate",0,0,1,0,0,1,0,0
"KRVSOGSZCMJSLX-UHFFFAOYSA-L","7738-94-5","231-801-5","Chromic acid",0,1,0,0,0,0,0,0
"KRZWEBVPFGCYMY-UHFFFAOYSA-M","1184-57-2","214-667-2","Methylmercury hydroxide",0,0,0,0,0,1,0,0
"KSMVNVHUTQZITP-UHFFFAOYSA-N","51207-31-9","694-829-0","2,3,7,8-Tetrachlorodibenzofuran",0,0,0,0,0,1,0,0
"KSUWPYXSYBTWFG-UHFFFAOYSA-N","51222-60-7","257-067-6","Boric acid, cadmium salt",0,0,1,0,0,1,0,0
"KTBKWJRLKSFWMY-UHDJGPCESA-N","300-88-9","","1-Heptene-1-arsonic acid, 2-chloro-, monoammonium salt",0,0,1,0,0,0,0,0
"KTJNMSNGHNZFAL-UHFFFAOYSA-N","15610-76-1","239-690-5","Diammonium tetrachlorocuprate",0,0,1,0,0,0,0,0
"KTXUOWUHFLBZPW-UHFFFAOYSA-N","2050-67-1","621-287-4","3,3'-dichlorobiphenyl",0,0,0,1,0,0,0,0
"KUAZQDVKQLNFPE-UHFFFAOYSA-N","137-26-8","205-286-2","thiram (ISO)|tetramethylthiuram disulphide",1,0,0,0,0,0,0,0
"KUDKLDDNJRWOJT-UHFFFAOYSA-N","63295-27-2","264-076-9","4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,13,13,13-icosafluoro-2-hydroxy-12-(trifluoromethyl)tridecyl dihydrogen phosphate",0,0,0,1,0,0,0,0
