"hasTarget","casNumber","ecNumber","label_en","CLP_Aanwezig","SVHC_Aanwezig","Restrict_Aanwezig","POP_Aanwezig","OSPAR_Aanwezig","WFD_Aanwezig","Gewas_Aanwezig","Biociden_Aanwezig","pubchem"
"DBNTYRRNNIMMNB-UHFFFAOYSA-N","85136-74-9","400-340-3","6-hydroxy-1-(3-isopropoxypropyl)-4-methyl-2-oxo-5-[4-(phenylazo)phenylazo]-1,2-dihydro-3-pyridinecarbonitrile","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID136057453"
"DBPAIFATCNQGFH-UHFFFAOYSA-L","1520-77-0","","Plumbane, dichlorodimethyl-","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID73704"
"DBUXSCUEGJMZAE-UHFFFAOYSA-N","22967-92-6","694-823-8","methylmercury salts","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6860"
"DBXLDZXWSFMBRB-UHFFFAOYSA-N","30046-31-2","250-014-8","1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12-pentacosafluoro-14-iodotetradecane","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID121613"
"DCNGHDHEMTUKNP-UHFFFAOYSA-L","14727-95-8","238-782-2","Diammonium magnesium bis(sulphate)","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID118856368|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25021856"
"DDBMQDADIHOWIC-UHFFFAOYSA-N","74070-46-5","277-704-1","Aclonifen","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID92389"
"DDDMZPWEAOSVIF-UHFFFAOYSA-J","10580-03-7","600-678-3","Titanate(2-), bis[ethanedioato(2-)-O,O']oxo-, diammonium, monohydrate, (SP-5-21)-","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25022221"
"DDLIGBOFAVUZHB-UHFFFAOYSA-N","59467-70-8","261-774-5","4H-imidazo[1,5-a][1,4]benzodiazepine, 8- chloro-6-(2-fluorophenyl)-1-methyl-","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID4192"
"DDWLEWTYDOQSMH-YTILDLQKSA-M","53199-85-2","","Nickel(1+), [1-[2-amino-4-(imino-κN)-5(4H)-thiazolylidene]-N-[1-[2-amino-4-(imino-κN)-5(4H)-thiazolylidene]-1H-isoindol-3-yl-κN]-1H-isoindol-3-aminato-κN2]-, chloride (1:1)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID85470767"
"DECKLSNUXCKNBM-ODZAUARKSA-L","19136-34-6","242-832-9","Lead maleate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16205005"
"DEIGXXQKDWULML-MOCCIAMBSA-N","134237-52-8","","gamma-hexabromocyclododecane","0","1","0","1","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11377211"
"DEIGXXQKDWULML-PQTSNVLCSA-N","134237-50-6","","alpha-hexabromocyclododecane","0","1","0","1","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11763618"
"DEIGXXQKDWULML-UFVWWTPHSA-N","134237-51-7","","beta-hexabromocyclododecane","0","1","0","1","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13040187"
"DEIGXXQKDWULML-UHFFFAOYSA-N","3194-55-6","221-695-9","1,2,5,6,9,10-hexabromocyclododecane","0","1","0","1","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID18529"
"DENRZWYUOJLTMF-UHFFFAOYSA-N","64-67-5","200-589-6","diethyl sulphate","1","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6163"
"DEQZTKGFXNUBJL-UHFFFAOYSA-N","95-33-0","202-411-2","N-cyclohexylbenzothiazole-2-sulphenamide","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7232"
"DEWLEGDTCGBNGU-UHFFFAOYSA-N","96-23-1","202-491-9","1,3-dichloro-2-propanol","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7289"
"DFBKLUNHFCTMDC-PICURKEMSA-N","60-57-1","200-484-5","Dieldrin","0","0","0","1","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID969491"
"DFBKLUNHFCTMDC-UHFFFAOYSA-N","72-20-8","200-775-7","Endrin","0","0","0","1","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID12358480"
"DFJWPGPUWHLJIJ-UHFFFAOYSA-L","73491-34-6","628-943-9","Mercury(II) perchlorate trihydrate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID53471339"
"DFYALGBDLZLVIX-UHFFFAOYSA-N","69011-05-8","273-686-4","Nickel icosatitanium pentatriacontaoxide diwolframate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID172360"
"DGTMIDXVFLADCI-GRVYQHKQSA-L","33627-12-2","251-602-7","Lead dilinoleate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID56842296"
"DHDHJYNTEFLIHY-UHFFFAOYSA-N","68309-97-7","269-684-8","Tris(4,7-diphenyl-1,10-phenanthroline-N1,N10)nickel(2+) bis[tetrafluoroborate(1-)]","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID72812"
"DHELITDTJHABDT-UHFFFAOYSA-N","207678-51-1","","Heptanoic acid, 2,3,3,4,4,5,5,6,6,7,7,7-dodecafluoro-2-(trifluoromethyl)-","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101369573"
"DHKAICYEDDOCRO-UHFFFAOYSA-N","2597-97-9","","methylmercury nitrile","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID17440"
"DHPNUCFFHQKJAO-UHFFFAOYSA-N","3648-18-8","222-883-3","dioctyltin dilaurate","1","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101647509|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16683946|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID22292224"
"DHTSBQSPUBOKKI-UHFFFAOYSA-J","18746-63-9","242-552-7","Diammonium hexachlororuthenate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID131674155|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID14619541|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID167742|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID46173598"
"DHUMTYRHKMCVAG-UHFFFAOYSA-N","189084-61-5","621-543-5","1,2-dibromo-4-(2,4-dibromophenoxy)benzene","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID15509893"
"DIAPHXSSNSRPKG-UHFFFAOYSA-O","10169-00-3|31178-09-3","","Ammonium lanthanum nitrate|lanthanum(3+)|tetranitrate|azanium","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25025"
"DIIIISSCIXVANO-UHFFFAOYSA-N","540-73-8","","1,2-dimethylhydrazine","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID1322"
"DIKKUZBQLHOPIS-UHFFFAOYSA-N","11083-41-3","234-306-2","Mercury, compound with titanium (1:3)","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID14344980"
"DINZFGTXCOWQIZ-UHFFFAOYSA-N","12372-45-1","235-618-1","Potassium pentadecaoxodiplumbatepentaniobate(1-)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID73357720"
"DITNVAZRXJOPSJ-UHFFFAOYSA-N","17029-22-0","241-102-7","Potassium hexafluoroarsenate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID159810"
"DJBAOXYQCAKLPH-UHFFFAOYSA-M","194999-85-4","432-660-4","bis(4-t-butylphenyl)iodonium perfluorobutanesulfonate","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16216933"
"DJDXNCYQHUQTHQ-UHFFFAOYSA-L","15851-47-5","239-964-4","Lead(2+) tellurium trioxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID167476"
"DJHGAFSJWGLOIV-UHFFFAOYSA-N","7778-39-4|10102-53-1|7786-36-9|13453-15-1","","Arsenic acid|Arsenenic acid|Pentahydroxyarsorane|Diarsenic acid","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID234|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID234|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID22141747"
"DJHGAFSJWGLOIV-UHFFFAOYSA-N","7778-39-4","231-901-9","Arsenic acid","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID234|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID234|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID22141747"
"DJIGXMWMJZKOFY-UHFFFAOYSA-L","5964-24-9","227-741-4","Sodium timerfonate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID102090453|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID23689016|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID9889486"
"DJWNHYNIWRAIQU-UHFFFAOYSA-L","68586-21-0","271-610-4","Lead(2+) dodecylphenolate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID172266"
"DLISVFCFLGSHAB-UHFFFAOYSA-N","12255-36-6","235-505-7","Triantimony arsenide","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID57449312"
"DMDVEPIJCJGHPE-UHFFFAOYSA-K","1332-98-5","","1,2,3-Propanetricarboxylic acid, 2-hydroxy-, ammonium iron salt, hydrate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID91758680"
"DMLAVOWQYNRWNQ-UHFFFAOYSA-N","103-33-3","203-102-5","azobenzene","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2272"
"DMLQRZYRHNYANO-UHFFFAOYSA-N","16056-72-7","240-203-3","Cadmium divanadium hexoxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID167509"
"DMLQSUZPTTUUDP-UHFFFAOYSA-N","182346-21-0","621-547-7","1,2,3-tribromo-4-(2,4-dibromophenoxy)benzene","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID177368"
"DMRUHNJUTAJPSU-UHFFFAOYSA-N","64131-85-7","","phosphorothioic acid, O,O,O-tris(4- nitrophenyl) ester","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101389"
"DMTMQVNOOBTJCV-UHFFFAOYSA-N","14846-40-3","","Plumbane, tetrakis(1-methylethyl)-","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3014864|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101609577"
"DMTRWFMFBIMXBX-UHFFFAOYSA-L","64504-12-7|93981-67-0","264-931-6|301-153-9","Isooctanoic acid, lead salt|Lead(II) isooctanoate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6454903|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6454903|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID118855993"
"DMVOXQPQNTYEKQ-UHFFFAOYSA-N","92-67-1","202-177-1","xenylamine|4-aminobiphenyl|biphenyl-4-ylamine","1","1","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7102"
"DNCVNYMGHVGWQB-UHFFFAOYSA-N","64346-32-3","","Butyl(triethyl)plumbane","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101997087|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID47351"
"DNHOPRRSKBSXGG-UHFFFAOYSA-N","35229-41-5","","Dilead dioxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16684256"
"DNHVXYDGZKWYNU-UHFFFAOYSA-M","19783-14-3","243-310-3","Lead hydroxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID9859601"
"DNPXXXABDMJEMB-UHFFFAOYSA-L","85865-91-4","288-691-7","Lead bis(tetracosylbenzenesulphonate)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID56842653"
"DNUMSHUWKXQLDT-UHFFFAOYSA-H","10451-12-4|7782-66-3","","Phosphoric acid, mercury salt|Hghpo4","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID151514"
"DNXHEGUUPJUMQT-CBZIJGRNSA-N","53-16-7","200-164-5","oestron","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5870"
"DNZXWDUPPLHSQL-UHFFFAOYSA-N","27360-58-3","248-426-8","(dihydroxyphenyl)phenylmercury","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID170844144|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID33793"
"DOBUSJIVSSJEDA-UHFFFAOYSA-L","7783-35-9|7783-36-0","231-992-5|231-993-0","Mercury sulphate|Dimercury sulphate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16685312|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16687412|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24544|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24545"
"DOEADYYICZVJDD-UHFFFAOYSA-N","6966-64-9","230-176-6","4-(4-aminophenylazo)phenylarsonic acid","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID81422"
"DOIRQSBPFJWKBE-UHFFFAOYSA-N","84-74-2","201-557-4","dibutyl phthalate|DBP","1","1","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3026"
"DOLZKNFSRCEOFV-UHFFFAOYSA-L","20543-06-0|547-67-1","243-867-2|208-933-7","oxalic acid, nickel salt|nickel oxalate","1","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID68354"
"DOMWKUIIPQCAJU-LJHIYBGHSA-N","630-56-8","211-138-8","pregn-4-ene-3,20-dione, 17-[(1- oxohexyl)oxy]-","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID169870"
"DOXDQPGIFAJLKV-UHFFFAOYSA-N","14215-29-3","","Cadmium diazide","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID57348353"
"DOZMZKXVAWQPEK-UHFFFAOYSA-M","43135-86-0","","Plumbane, triethyl[[(4-methylphenyl)sulfonyl]oxy]-","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16683415"
"DPJCXCZTLWNFOH-UHFFFAOYSA-N","88-74-4","201-855-4","o-nitroaniline","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6946"
"DPLLDVMBMPQDCO-UHFFFAOYSA-L","14516-71-3","238-523-3","(butylamine)[[2,2'-thiobis[4-(1,1,3,3-tetramethylbutyl)phenolato]](2-)-O,O',S]nickel","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID84486"
"DQHWWTZLNGSYCZ-UHFFFAOYSA-L","21150-88-9","","Cadmium diheptanoate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID22604663"
"DQTQGRDBXSVFIG-UHFFFAOYSA-N","12044-50-7","629-626-8","ARSENIC(V) OXIDE HYDRATE","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID122201230"
"DQWPFSLDHJDLRL-UHFFFAOYSA-N","78-40-0","201-114-5","triethyl phosphate","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6535"
"DQYHBUIHXMLXFA-UHFFFAOYSA-N","26447-49-4","","hexabromododecane","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID117310"
"DQZCXZOUXZTNCU-UHFFFAOYSA-M","8003-05-2","620-403-0","basic phenylmercury nitrate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID53384577"
"DRBKPEIFCPZWCM-UHFFFAOYSA-N","857629-71-1","","4-(5-methylhexan-2-yl)phenol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID57204176"
"DRGYXGZFRXFMHF-UHFFFAOYSA-N","13453-06-0","236-622-6","Diammonium tetraoxotellurate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID61608|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID91886649"
"DRUMTBTYLQUOOC-UHFFFAOYSA-L","97889-90-2","308-169-5","Lead fluoride hydroxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44146654"
"DRYWFAUYLRVJGS-UHFFFAOYSA-M","15743-19-8","239-835-2","Cadmium acrylate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3014902"
"DSSXKBBEJCDMBT-UHFFFAOYSA-M","15696-43-2","239-790-9","Octanoic acid, lead salt","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID61811"
"DSXBFFPIBZRADQ-UHFFFAOYSA-N","376-04-5","","Tridecane, 1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13-heptacosafluoro-13-iodo-","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID14993424"
"DTBWUDZBUVOXRY-UHFFFAOYSA-L","20861-69-2","244-089-6","Sulphuric acid, ammonium magnesium salt","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID73456774"
"DTDSAWVUFPGDMX-UHFFFAOYSA-N","148477-71-8","604-636-5","3-(2,4-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl 2,2-dimethylbutyrate|spirodiclofen (ISO)","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID177863"
"DTFAGIMTASEZBY-UHFFFAOYSA-N","7568-37-8","","Azido(methyl)cadmium","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID85995586"
"DTTVFKVGEOETRX-UHFFFAOYSA-N","2388-00-3","219-216-3","Hexaethyldiplumbane","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6328728"
"DUPFGXOUTXPEFX-UHFFFAOYSA-L","30363-28-1|35803-35-1","","Disodium ethylenediaminetetraacetate cadmium|Disodium [[N,N'-ethylenebis[N-(carboxymethyl)glycinato]](4-)-N,N',O,O',ON,ON']cadmate(2-)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID90472427"
"DUWDQFUZXLCCBE-UHFFFAOYSA-N","7783-33-7","231-990-4","Dipotassium tetraiodomercurate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13669140|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID15980736|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24542"
"DVARTQFDIMZBAA-UHFFFAOYSA-O","6484-52-2","229-347-8","Ammonium nitrate (AN)","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID22985"
"DVCOTXAHQFVPSU-UHFFFAOYSA-N","12059-89-1","235-036-8","Dilead oxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16684209"
"DVKJHBMWWAPEIU-UHFFFAOYSA-N","26471-62-5|584-84-9","247-722-4|209-544-5","m-tolylidene diisocyanate|4-methyl-m-phenylene diisocyanate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11443"
"DVOODWOZJVJKQR-UHFFFAOYSA-N","39807-15-3","254-637-6","3-[2,4-dichloro-5-(2-propynyloxy)phenyl]-5-(1,1-dimethylethyl)-1,3,4-oxadiazol-2(3H)-one|oxadiargyl (ISO)","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID94498"
"DVQYNXRSNFYQRW-IYEMJOQQSA-L","71957-07-8","276-205-6","bis(.sc.d.sc.-gluconato-O1,O2)nickel","1","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID71587260"
"DVTHIMLUHWEZOM-UHFFFAOYSA-L","4995-91-9","225-656-7","nickel(II) octanoate","1","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID168988"
"DWEVQUURSGETLQ-OHSCNOFNSA-L","97259-82-0","306-446-5","Cadmium diisobutyl dimaleate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID71301036"
"DXAPLJQWRWMWHF-UHFFFAOYSA-L","126-82-9","204-806-5","Disodium arsonoacetate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID67177|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID90478957"
"DXBHBZVCASKNBY-UHFFFAOYSA-N","56-55-3","200-280-6","benz[a]anthracene","1","1","1","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5954"
"DXECDJILNIXBML-UHFFFAOYSA-N","26999-29-1","248-161-8","phosphorodithioic acid, O,O-diisooctyl ester","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID117907"
"DXFWYZXNWXIDJU-UHFFFAOYSA-L","14783-59-6","621-496-0","Mercury dithizonate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID157944643"
"DYBOXUYDURGBIH-UHFFFAOYSA-L","51325-28-1","257-135-5","Trinitrophloroglucinol, lead salt","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6452410"
"DYGWZUBGVKYLJJ-UHFFFAOYSA-N","537-64-4","208-672-9","Di-p-tolylmercury","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101946345|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID10840"
"DYLMFCCYOUSRTK-UHFFFAOYSA-N","14695-95-5","","Cobalt ammonium complex","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID453369|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6102370"
"DYPMMJSBCKKOSC-UHFFFAOYSA-N","102570-52-5","","4-(3-methylhexyl)phenol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13432990"
"DYSXLQBUUOPLBB-UHFFFAOYSA-N","602-01-7","210-013-5","2,3-dinitrotoluene","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11761"
"DZGHNHGQBNTDOP-UHFFFAOYSA-L","2420-97-5","219-345-5","Cadmium p-toluate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID75497"
"DZIFYSBFHMEXBI-UHFFFAOYSA-N","100532-36-3","","4-(5-methylhexyl)phenol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID19911080"
"DZTCPNIIPUUTDF-UHFFFAOYSA-K","30291-63-5","","Molybdate(2-),tetrafluorodioxo-, diammonium (8CI,9CI)","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID167996035"
"DZXPXTSQDAFUIX-UHFFFAOYSA-N","18972-69-5","","Nickel(2+), bis(1,2-propanediamine-κN1,κN2)-, bis(cyano-κC)aurate(1-) (1:2)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID91998286"
"DZYYUHNSBHBGRK-UHFFFAOYSA-N","70333-07-2","274-573-2","Disilver arsenide","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6337283|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID133112691"
"FAJNUIJJBSAMFG-UHFFFAOYSA-N","1882109-74-1","","Pentanoic acid, 2,2,4,5,5,5-hexafluoro-3,3,4-tris(trifluoromethyl)-","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID138396460"
"FAQYAMRNWDIXMY-UHFFFAOYSA-N","10294-34-5","233-658-4","boron trichloride","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25135"
"FATAHBJTOKXSDH-UHFFFAOYSA-M","116-49-4","204-143-1","Glycobiarsol","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16682839"
"FAVXZIAISXPFRT-UHFFFAOYSA-M","124-08-3","204-678-0","2-ethoxyethylmercury acetate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID67168|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID129687519|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101533838"
"FAZKBTBVXRTJLW-UHFFFAOYSA-L","93965-24-3","300-973-4","Cadmium isodecanoate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44153726"
"FAZKBTBVXRTJLW-UHFFFAOYSA-N","84878-37-5","284-429-0","Cadmium tert-decanoate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID119057748"
"FBBAEWVTORZHRF-UHFFFAOYSA-M","24345-60-6","246-183-2","Cadmium methacrylate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3015175"
"FBCCMZVIWNDFMO-UHFFFAOYSA-N","79-36-7","201-199-9","dichloroacetyl chloride","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6593"
"FBDWZBKCZCVCNV-UHFFFAOYSA-N","1758-48-1","217-154-1","o-phenylenediarsonic acid","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID74471"
